-5.717529296875	2.0799560546875
-1.7576904296875	-1.38720703125
-2.7049560546875	-0.9935302734375
-2.1873779296875	0.411865234375
-4.08837890625	-1.2244873046875
-1.6087646484375	-2.2325439453125
0.875244140625	-3.197021484375
-1.6480712890625	-1.7611083984375
-0.3443603515625	-2.1058349609375
-0.2010498046875	2.36376953125
-4.4912109375	0.4990234375
-1.32275390625	-1.8883056640625
-0.9915771484375	-1.5966796875
-0.79541015625	0.203857421875
0.1282958984375	-1.2340087890625
2.0667724609375	-2.732177734375
-1.3594970703125	-1.609130859375
-2.2529296875	1.192626953125
-0.7864990234375	0.698486328125
