-1.408447265625	-0.51806640625
-1.228271484375	-0.957763671875
-0.15234375	0.24072265625
-1.4775390625	-1.80615234375
1.647216796875	-0.546142578125
-0.806396484375	-2.3427734375
-0.08154296875	-0.825439453125
-1.970703125	-2.691162109375
-0.310546875	-2.07568359375
0.581787109375	0.043212890625
-0.03857421875	-0.685302734375
-2.883056640625	-1.462890625
-3.19970703125	-2.65625
-0.052978515625	-1.810302734375
-1.678955078125	-0.7587890625
-1.333251953125	-1.35888671875
-0.76416015625	-1.64306640625
-1.170166015625	-0.966064453125
-0.937744140625	-1.306640625
-3.145751953125	-1.506103515625
0.04736328125	0.659912109375
-0.82421875	-1.503173828125
0.3251953125	0.5146484375
0.1796875	0.297607421875
-2.45751953125	-0.715576171875
-2.72900390625	-0.990234375
-0.227783203125	-1.263916015625
-0.34326171875	0.53759765625
-1.003173828125	-2.104248046875
-2.69580078125	-1.715087890625
-3.59912109375	0.1826171875
-0.8046875	-1.09619140625
-1.8779296875	-0.869873046875
-1.829833984375	-0.562255859375
-2.98779296875	0.834228515625
-0.000732421875	-0.997802734375
-2.033447265625	-0.166748046875
-0.944091796875	-0.226806640625
-3.9228515625	-0.576904296875
-1.50830078125	-1.828857421875
-3.374267578125	-2.302978515625
-2.19482421875	-3.9794921875
0.07080078125	-2.531982421875
-1.3935546875	-1.436767578125
-1.24951171875	-0.940185546875
