-4.7557373046875	-1.5906982421875
-1.4996337890625	-2.1744384765625
0.8751220703125	-1.732421875
-0.23193359375	-1.0086669921875
0.144287109375	-0.642822265625
1.263671875	-0.618896484375
-1.466552734375	0.02099609375
-1.0673828125	-1.056396484375
-0.3677978515625	-2.2303466796875
-0.743896484375	-0.6617431640625
-0.6552734375	-1.31640625
-1.9344482421875	-3.8978271484375
-1.8406982421875	-1.4967041015625
0.033203125	-3.0992431640625
0.2086181640625	0.0662841796875
-0.9150390625	-1.21142578125
-0.5899658203125	-0.7388916015625
-0.1531982421875	-0.792724609375
-3.35693359375	-0.78515625
